Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
2017/12/26,02:25:38,25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.06,0.06,0.09,355,0,0,0,0
2017/12/26,02:26:08,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:26:39,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:27:10,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:27:40,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:28:11,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.06,0.06,0.09,355,0,0,0,0
2017/12/26,02:28:41,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:29:12,25.38,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,02:29:43,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,02:30:13,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,02:30:44,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:31:15,25.31,25.31,24.88,25.81,0,0,0,0,0.07,0.04,0.07,0.1,355,0,0,0,0
2017/12/26,02:31:45,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,02:32:16,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:32:47,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:33:17,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:33:48,25.31,25.38,24.88,25.81,0,0,0,0,0.08,0.05,0.06,0.12,355,0,0,0,0
2017/12/26,02:34:49,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,02:35:20,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:35:50,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,02:36:21,25.31,25.31,24.88,25.81,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:36:52,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.04,0.05,0.11,355,0,0,0,0
2017/12/26,02:37:22,25.38,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:37:53,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,02:38:23,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:38:54,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:39:25,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:39:55,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:40:26,25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:40:57,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.04,0.06,0.11,355,0,0,0,0
2017/12/26,02:41:27,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,02:41:58,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,02:42:29,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:42:59,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:43:30,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,02:44:00,25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,02:44:31,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,02:45:02,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:45:32,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:46:03,25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:46:34,25.31,25.38,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:47:04,25.31,25.38,24.88,25.69,0,0,0,0,0.08,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,02:47:35,25.31,25.38,24.88,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:48:06,25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.04,0.06,0.09,355,0,0,0,0
2017/12/26,02:48:36,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:49:07,25.31,25.38,24.88,25.69,0,0,0,0,0.08,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,02:49:37,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,02:50:08,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:50:39,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.06,0.11,355,0,0,0,0
2017/12/26,02:51:09,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:51:40,25.31,25.31,24.88,25.69,0,0,0,0,0.09,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,02:52:11,25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.04,0.06,0.09,355,0,0,0,0
2017/12/26,02:52:41,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,02:53:12,25.31,25.31,24.81,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:53:43,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:54:13,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,02:54:44,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:55:14,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:55:45,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:56:16,25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:56:46,25.31,25.38,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,02:57:17,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,02:57:48,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,02:58:18,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:58:49,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,02:59:20,25.31,25.38,24.88,25.69,0,0,0,0,0.08,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,02:59:50,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,03:00:21,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.04,0.07,0.1,355,0,0,0,0
2017/12/26,03:00:51,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:01:22,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,03:01:53,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:02:23,25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:02:54,25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,03:03:25,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,03:03:55,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,03:04:26,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:04:57,25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:05:27,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:05:58,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.07,0.11,355,0,0,0,0
2017/12/26,03:06:28,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:06:59,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:07:30,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:08:00,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.05,0.1,355,0,0,0,0
2017/12/26,03:08:31,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:09:02,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:09:32,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:10:03,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:10:33,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,03:11:04,25.31,25.38,24.88,25.69,0,0,0,0,0.07,0.06,0.07,0.11,355,0,0,0,0
2017/12/26,03:11:35,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,03:12:05,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:12:36,25.31,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:13:07,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,03:13:37,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,03:14:08,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:14:39,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:15:09,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:15:40,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:16:10,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:16:41,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:17:12,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,03:17:42,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:18:13,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:18:44,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:19:14,25.31,25.31,24.88,25.63,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:19:45,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.07,0.09,355,0,0,0,0
2017/12/26,03:20:16,25.31,25.31,24.81,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:20:46,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:21:17,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:21:47,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,03:22:18,25.31,25.31,24.81,25.63,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:22:49,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,03:23:19,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,03:23:50,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.06,0.07,0.11,355,0,0,0,0
2017/12/26,03:24:21,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,03:24:51,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:25:22,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,03:25:53,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.05,0.09,355,0,0,0,0
2017/12/26,03:26:23,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:26:54,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,03:27:24,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:27:55,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,03:28:26,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:28:56,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,03:29:27,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.06,0.07,0.1,355,0,0,0,0
2017/12/26,03:29:58,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,03:30:59,25.25,25.31,24.81,25.63,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:31:30,25.31,25.31,24.81,25.63,0,0,0,0,0.08,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,03:32:00,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:32:31,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:33:01,25.31,25.31,24.81,25.63,0,0,0,0,0.08,0.06,0.06,0.09,355,0,0,0,0
2017/12/26,03:33:32,25.25,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:34:03,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,03:34:33,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,03:35:04,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.06,0.07,0.1,355,0,0,0,0
2017/12/26,03:35:35,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,03:36:05,25.31,25.31,24.81,25.69,0,0,0,0,0.09,0.06,0.08,0.11,355,0,0,0,0
2017/12/26,03:36:36,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,03:37:07,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:37:37,25.31,25.31,24.81,25.69,0,0,0,0,0.12,0.09,0.11,0.1,355,0,0,0,0
2017/12/26,03:38:08,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.05,0.09,355,0,0,0,0
2017/12/26,03:38:38,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,03:39:09,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,03:39:40,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:40:10,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:40:41,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:41:12,25.31,25.25,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,03:41:42,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,03:42:13,25.31,25.31,24.81,25.75,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:42:44,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,03:43:14,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.06,0.07,0.09,355,0,0,0,0
2017/12/26,03:43:45,25.31,25.31,24.81,25.75,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,03:44:15,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:44:46,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:45:17,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,03:45:47,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:46:18,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:46:49,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.06,0.07,0.09,355,0,0,0,0
2017/12/26,03:47:19,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:47:50,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.05,0.1,355,0,0,0,0
2017/12/26,03:48:51,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:49:22,25.25,25.31,24.81,25.63,0,0,0,0,0.07,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,03:49:52,25.31,25.38,24.81,25.63,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:50:23,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,03:50:54,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:51:24,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:51:55,25.31,25.31,24.81,25.63,0,0,0,0,0.08,0.06,0.07,0.1,355,0,0,0,0
2017/12/26,03:52:26,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,03:52:56,25.25,25.31,24.81,25.63,0,0,0,0,0.08,0.04,0.07,0.1,355,0,0,0,0
2017/12/26,03:53:27,25.25,25.31,24.81,25.69,0,0,0,0,0.08,0.04,0.07,0.09,355,0,0,0,0
2017/12/26,03:53:57,25.25,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:54:28,25.25,25.31,24.81,25.75,0,0,0,0,0.09,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,03:54:59,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:55:29,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.04,0.07,0.1,355,0,0,0,0
2017/12/26,03:56:00,25.25,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:56:31,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:57:01,25.25,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:57:32,25.31,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,03:58:03,25.25,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,03:58:33,25.25,25.31,24.81,25.63,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,03:59:04,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,03:59:34,25.25,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,04:00:05,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:00:36,25.31,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:01:06,25.31,25.31,24.81,25.63,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:01:37,25.31,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.05,0.11,355,0,0,0,0
2017/12/26,04:02:08,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.05,0.11,355,0,0,0,0
2017/12/26,04:02:38,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:03:09,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:03:40,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:04:10,25.25,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:04:41,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,04:05:11,25.31,25.25,24.81,25.63,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,04:05:42,25.31,25.31,24.81,25.63,0,0,0,0,0.07,0.06,0.06,0.11,355,0,0,0,0
2017/12/26,04:06:13,25.31,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:06:43,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.07,0.09,355,0,0,0,0
2017/12/26,04:07:14,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.06,0.07,0.09,355,0,0,0,0
2017/12/26,04:07:45,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.06,0.06,0.1,355,0,0,0,0
2017/12/26,04:08:15,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:08:46,25.25,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,04:09:17,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,04:09:47,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,04:10:18,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,04:10:48,25.25,25.25,24.81,25.69,0,0,0,0,0.07,0.04,0.06,0.1,355,0,0,0,0
2017/12/26,04:11:19,25.25,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:11:50,25.25,25.25,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:12:20,25.25,25.25,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:12:51,25.25,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,04:13:22,25.25,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,04:13:52,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,04:14:23,25.25,25.31,24.75,25.63,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,04:14:54,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.11,355,0,0,0,0
2017/12/26,04:15:24,25.25,25.31,24.75,25.69,0,0,0,0,0.08,0.06,0.06,0.11,355,0,0,0,0
2017/12/26,04:15:55,25.25,25.31,24.81,25.69,0,0,0,0,0.08,0.06,0.06,0.09,355,0,0,0,0
2017/12/26,04:16:25,25.25,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.07,0.1,355,0,0,0,0
2017/12/26,04:16:56,25.25,25.25,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0,0,0,0
2017/12/26,04:17:27,25.25,25.31,24.75,25.69,0,0,0,0,0.08,0.05,0.06,0.09,355,0,0,0,0
2017/12/26,04:17:57,25.31,25.25,24.81,25.63,0,0,0,0,0.07,0.04,0.07,0.09,355,0,0,0,0
2017/12/26,04:18:28,25.25,25.25,24.81,25.69,0,0,0,0,0.07,0.06,0.06,0.11,355,0,0,0,0
2017/12/26,04:18:59,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.1,355,0,0,0,0
